"time_on_site","age","area_income","daily_internet_usage","gender","country","timestamp","clicked","gender_category","internet_sqrt","website_sqrt","income_sqrd","age_log","prob","prob1","prob_hit","pred"
65.65,30,72209.99,158.05,0,"Finland","2-7-2016 21:22",0,"Female",12.5717938258627,8.10246875958186,5214.2826558001,3.40119738166216,0.482239479986595,0.108931502078288,0.482239479986595,0
74.32,33,62060.11,128.17,0,"South Africa","23-5-2016 21:14",1,"Female",11.3212190156361,8.62090482490092,3851.4572532121,3.49650756146648,0.940983175780603,0.130274334169297,0.940983175780603,1
73.27,32,67113.46,234.75,1,"Martinique","29-1-2016 20:16",0,"Male",15.3215534460446,8.55978971704329,4504.2165131716,3.46573590279973,0.00353111949105755,0.0710147997804548,0.00353111949105755,0
80.03,44,24030.06,150.84,0,"Afghanistan","23-7-2016 14:47",1,"Female",12.2816936942752,8.94594880378823,577.4437836036,3.78418963391826,0.997299877630513,0.898589689520536,0.997299877630513,1
53.68,47,56180.93,115.26,1,"Micronesia","16-2-2016 09:11",1,"Male",10.7359210131223,7.32666363360568,3156.2968956649,3.85014760171006,0.999981059538286,0.995839692692735,0.999981059538286,1
85.84,32,62204.93,192.85,1,"French Southern Territories","9-6-2016 21:43",0,"Male",13.8870443219571,9.26498785752038,3869.4533163049,3.46573590279973,0.00974618586148446,0.0124678337342442,0.00974618586148446,0
85.03,30,60372.64,204.52,0,"Philippines","19-6-2016 09:24",0,"Female",14.3010489125798,9.22117129219493,3644.8556605696,3.40119738166216,0.00705511428625251,0.0127892408987512,0.00705511428625251,0
70.44,24,65280.16,178.75,1,"Algeria","6-6-2016 21:26",0,"Male",13.3697419571209,8.39285410334291,4261.4992896256,3.17805383034795,0.0466596800621186,0.0328589375938411,0.0466596800621186,0
81.22,53,34309.24,223.09,1,"San Marino","7-1-2016 13:25",0,"Male",14.9361976419703,9.01221393443365,1177.1239493776,3.97029191355212,0.710211222500928,0.914654084318922,0.710211222500928,1
39.96,45,59610.81,146.13,1,"Guernsey","15-4-2016 06:08",1,"Male",12.0884242149256,6.32139225171164,3553.4486688561,3.80666248977032,0.999984123924641,0.999762739113156,0.999984123924641,1
57.05,41,50278.89,269.96,1,"Sierra Leone","9-1-2016 3:45",1,"Male",16.4304595188327,7.55314504031268,2527.9667796321,3.71357206670431,0.453647249712349,0.989760715157687,0.453647249712349,0
42.44,56,43450.11,168.27,0,"Tajikistan","10-2-2016 15:23",1,"Female",12.9718926915081,6.51459898996093,1887.9120590121,4.02535169073515,0.99999685210937,0.999978383343486,0.99999685210937,1
62.2,25,25408.21,161.16,0,"Liechtenstein","24-4-2016 13:42",1,"Female",12.6948808580467,7.88669766125214,645.5771354041,3.2188758248682,0.994405001499471,0.929467029591182,0.994405001499471,1
76.7,36,71136.49,222.25,0,"Ecuador","12-6-2016 5:31",0,"Female",14.9080515158756,8.75785361832453,5060.4002095201,3.58351893845611,0.00562265347118659,0.0393625072029182,0.00562265347118659,0
61.22,45,63883.81,119.03,1,"Switzerland","5-1-2016 9:42",1,"Male",10.9100870757295,7.82432105680742,4081.1411801161,3.80666248977032,0.999405404371955,0.921375618999756,0.999405404371955,1
84.54,33,64902.47,204.02,1,"Moldova","2-3-2016 10:07",0,"Male",14.2835569799683,9.19456361117808,4212.3306121009,3.49650756146648,0.00472879062337773,0.0131467927891677,0.00472879062337773,0
46.08,30,66784.81,164.63,1,"Finland","21-7-2016 10:54",1,"Male",12.8308222651551,6.78822509939086,4460.2108467361,3.40119738166216,0.988826566876045,0.966525583538473,0.988826566876045,1
56.7,48,62784.85,123.13,0,"France","9-1-2016 4:53",1,"Female",11.0963958112533,7.52994023880668,3941.9373895225,3.87120101090789,0.999881457534705,0.982474378732724,0.999881457534705,1
81.03,28,63727.5,201.15,0,"Venezuela","6-1-2016 13:20",0,"Female",14.1827359842874,9.00166651237425,4061.19425625,3.3322045101752,0.00702317793092802,0.011854182433239,0.00702317793092802,0
80.91,32,61608.23,231.42,0,"Cuba","31-1-2016 04:10",0,"Female",15.2124948644198,8.99499861033897,3795.5740037329,3.46573590279973,0.00359799278036465,0.0343021157203939,0.00359799278036465,0
40.06,38,56782.18,138.68,1,"Peru","11-6-2016 8:38",1,"Male",11.7762472800124,6.32929695937866,3224.2159655524,3.63758615972639,0.999982802834563,0.99954647804787,0.999982802834563,1
83.47,39,64447.77,226.11,0,"Turkey","15-5-2016 20:48",0,"Female",15.036954478883,9.136191766814,4153.5150579729,3.66356164612965,0.00650919809138917,0.0438879274489361,0.00650919809138917,0
73.84,31,42042.95,121.05,0,"Albania","18-6-2016 17:23",1,"Female",11.0022724925353,8.59302042357633,1767.6096447025,3.43398720448515,0.996760896387273,0.526577294707132,0.996760896387273,1
74.65,28,67669.06,212.56,0,"French Southern Territories","17-3-2016 05:00",0,"Female",14.5794375748861,8.64002314811714,4579.1016812836,3.3322045101752,0.00599146163813395,0.0239151637439102,0.00599146163813395,0
60.25,35,54875.95,109.77,0,"Papua New Guinea","29-6-2016 13:35",1,"Female",10.4771179243149,7.76208734813001,3011.3698884025,3.55534806148941,0.999820940039509,0.916140945297905,0.999820940039509,1
59.21,35,73347.67,144.62,1,"Liechtenstein","2-2-2016 8:55",1,"Male",12.0258055863214,7.69480344128425,5379.8806944289,3.55534806148941,0.933510402864232,0.512664231196576,0.933510402864232,1
43.02,44,50199.77,125.22,0,"Thailand","13-4-2016 05:42",1,"Female",11.1901742613777,6.55896333272263,2520.0169080529,3.78418963391826,0.99999854073766,0.999796875238555,0.99999854073766,1
84.04,38,50723.67,244.55,0,"Malaysia","20-7-2016 09:27",0,"Female",15.6380945130793,9.16733330909267,2572.8906982689,3.63758615972639,0.0127811140968796,0.165052221756842,0.0127811140968796,0
70.66,43,63450.96,120.95,1,"Mauritius","26-2-2016 04:57",1,"Male",10.9977270378929,8.405950273467,4026.0243249216,3.76120011569356,0.99393102847608,0.550552199823926,0.99393102847608,1
70.58,26,56694.12,136.94,0,"Algeria","26-2-2016 09:18",1,"Female",11.7021365570566,8.40119039184329,3214.2232425744,3.25809653802148,0.898192400087593,0.14083498159656,0.898192400087593,1
72.44,34,70547.16,230.14,0,"Christmas Island","15-4-2016 14:45",0,"Female",15.170365849247,8.51116913238129,4976.9017840656,3.52636052461616,0.00630648262148387,0.0715544418423879,0.00630648262148387,0
40.17,26,47391.95,171.31,1,"Japan","1-2-2016 14:37",1,"Male",13.0885446096959,6.33798075099633,2245.9969248025,3.25809653802148,0.999447709605669,0.998551536545947,0.999447709605669,1
79.15,26,62312.23,203.23,0,"Greenland","20-1-2016 19:09",0,"Female",14.2558759815032,8.89662857491533,3882.8140075729,3.25809653802148,0.00699731898613225,0.013563192689341,0.00699731898613225,0
44.49,53,63100.13,168,1,"Sao Tome and Principe","23-4-2016 06:28",1,"Male",12.9614813968157,6.67008245826092,3981.6264060169,3.97029191355212,0.99984255130191,0.999497279795092,0.99984255130191,1
73.04,37,73687.5,221.79,1,"Senegal","19-6-2016 22:26",0,"Male",14.8926156198298,8.5463442476886,5429.84765625,3.61091791264422,0.0059368235567412,0.0635069754433682,0.0059368235567412,0
76.28,33,52686.47,254.34,0,"Guadeloupe","15-2-2016 07:55",0,"Female",15.9480406320024,8.73384222435922,2775.8641210609,3.49650756146648,0.0102476500089607,0.244748756467555,0.0102476500089607,0
68.88,37,78119.5,179.58,0,"Belgium","9-2-2016 19:37",0,"Female",13.4007462478774,8.29939756849857,6102.65628025,3.61091791264422,0.110886564567693,0.0723751347705979,0.110886564567693,0
73.1,28,57014.84,242.37,0,"Israel","25-1-2016 07:52",0,"Female",15.5682368943949,8.54985379991962,3250.6919802256,3.3322045101752,0.00750959738522531,0.125158579025077,0.00750959738522531,0
47.66,29,27086.4,156.54,0,"Honduras","18-7-2016 11:33",1,"Female",12.5115946225891,6.90362223763728,733.67306496,3.36729582998647,0.999933986092058,0.998904318837857,0.999933986092058,1
87.3,35,58337.18,216.87,0,"Estonia","9-1-2016 7:28",0,"Female",14.7265067140853,9.34344690143846,3403.2265703524,3.55534806148941,0.00762144707004069,0.0260036774487072,0.00762144707004069,0
89.34,32,50216.01,177.78,1,"Paraguay","21-3-2016 21:15",0,"Male",13.3334166664063,9.45198391873368,2521.6476603201,3.46573590279973,0.0742101660788097,0.0274989996697197,0.0742101660788097,0
81.37,26,53049.44,156.48,1,"Kyrgyz Republic","15-2-2016 12:25",0,"Male",12.5091966168895,9.02053213507939,2814.2430843136,3.25809653802148,0.225513958505858,0.0276144125306528,0.225513958505858,0
81.67,28,62927.96,196.76,1,"Mauritania","4-3-2016 8:48",0,"Male",14.0271165960792,9.03714556704715,3959.9281497616,3.3322045101752,0.00642351622098309,0.0116781856252661,0.00642351622098309,0
46.37,52,32847.53,144.27,0,"French Guiana","5-1-2016 0:02",1,"Female",12.0112447315006,6.80955211449329,1078.9602271009,3.95124371858143,0.999999158882968,0.999960982304545,0.999999158882968,1
54.88,24,32006.82,148.61,0,"Northern Mariana Islands","15-5-2016 01:03",1,"Female",12.1905701261262,7.40810367098085,1024.4365265124,3.17805383034795,0.99905804049849,0.973940756019334,0.99905804049849,1
40.67,35,48913.07,133.18,0,"Lebanon","5-5-2016 9:28",1,"Female",11.5403639457341,6.37730350540101,2392.4884168249,3.55534806148941,0.999994853616574,0.99965018563205,0.999994853616574,1
71.76,35,69285.69,237.39,0,"Saint Pierre and Miquelon","26-5-2016 13:18",0,"Female",15.4074657228241,8.47112743381895,4800.5068387761,3.55534806148941,0.00705035580499801,0.112865876162754,0.00705035580499801,0
47.51,51,53700.57,130.41,1,"American Samoa","21-5-2016 01:36",1,"Male",11.4197197864046,6.89274981411628,2883.7512183249,3.93182563272433,0.999993586614752,0.999582410247217,0.999993586614752,1
75.15,22,52011,212.87,1,"Austria","4-5-2016 12:06",0,"Male",14.5900651129459,8.66890996607993,2705.144121,3.09104245335832,0.00915455132592687,0.0404246403810422,0.00915455132592687,0
56.01,26,46339.25,127.26,0,"Tonga","5-7-2016 18:59",1,"Female",11.2809574061779,7.48398289682706,2147.3260905625,3.25809653802148,0.999389268484428,0.93046497394916,0.999389268484428,1
82.87,37,67938.77,213.36,0,"Tonga","28-6-2016 20:13",0,"Female",14.6068477092082,9.1032961063562,4615.6764691129,3.61091791264422,0.00631487115809111,0.0224724091211447,0.00631487115809111,0
45.05,42,66348.95,141.36,0,"French Southern Territories","5-5-2016 11:09",1,"Female",11.8894911581615,6.71192967781993,4402.1831661025,3.73766961828337,0.99987144677166,0.996470359667365,0.99987144677166,1
60.53,24,66873.9,167.22,0,"Serbia","25-3-2016 15:17",1,"Female",12.9313572373514,7.78010282708397,4472.11850121,3.17805383034795,0.487601182316388,0.190579825811597,0.487601182316388,0
50.52,31,72270.88,171.62,0,"New Caledonia","23-1-2016 15:02",1,"Female",13.1003816738292,7.10774225756674,5223.0800959744,3.43398720448515,0.925667938816691,0.831082623217673,0.925667938816691,1
84.71,32,61610.05,210.23,0,"Taiwan","29-5-2016 07:29",0,"Female",14.499310328426,9.2038035615717,3795.7982610025,3.46573590279973,0.00641288995864022,0.0166969421697705,0.00641288995864022,0
55.2,39,76560.59,159.46,1,"United States of America","30-5-2016 07:36",1,"Male",12.6277472258515,7.42967024840268,5861.5239411481,3.66356164612965,0.923986159895707,0.748293195340024,0.923986159895707,1
81.61,33,62667.51,228.76,0,"Morocco","17-4-2016 15:46",0,"Female",15.1248140484437,9.03382532485547,3927.2168096001,3.49650756146648,0.0037707747927387,0.031067379431632,0.0037707747927387,0
71.55,36,75687.46,163.99,1,"Suriname","20-7-2016 23:08",0,"Male",12.805858034509,8.45872330792301,5728.5916012516,3.58351893845611,0.165796981670155,0.0539039109258531,0.165796981670155,0
82.4,36,66744.65,218.97,1,"Macedonia","29-6-2016 03:07",0,"Male",14.7976349461662,9.07744457432817,4454.8483036225,3.58351893845611,0.00347848278214669,0.024967273019293,0.00347848278214669,0
73.95,35,67714.82,238.58,0,"Wallis and Futuna","10-4-2016 14:48",0,"Female",15.4460350899511,8.59941858499748,4585.2968476324,3.55534806148941,0.00563215099268373,0.0927211961820478,0.00563215099268373,0
72.07,31,69710.51,226.45,0,"Chile","16-4-2016 16:38",0,"Female",15.0482557128725,8.48940516172953,4859.5552044601,3.43398720448515,0.00557916519664631,0.0524989638511735,0.00557916519664631,0
80.39,31,66269.49,214.74,0,"Gabon","3-5-2016 8:21",0,"Female",14.6540096901838,8.96604706657287,4391.6453048601,3.43398720448515,0.00415303348489852,0.0168251541059677,0.00415303348489852,0
65.8,25,60843.32,231.49,1,"Gabon","18-3-2016 16:04",0,"Male",15.2147954307641,8.1117199162693,3701.9095886224,3.2188758248682,0.0118317994576541,0.1760451217104,0.0118317994576541,0
69.97,28,55041.6,250,0,"Holy See (Vatican City State)","22-5-2016 00:01",0,"Female",15.8113883008419,8.36480723029527,3029.57773056,3.3322045101752,0.0119596673934377,0.259239480216729,0.0119596673934377,0
52.62,50,73863.25,176.52,0,"Seychelles","1-2-2016 20:30",1,"Female",13.2860829441939,7.25396443332885,5455.7797005625,3.91202300542815,0.98702572313668,0.973143148140317,0.98702572313668,1
39.25,39,62378.05,152.36,0,"Mayotte","23-1-2016 17:39",1,"Female",12.3434192993676,6.26498204307083,3891.0211218025,3.66356164612965,0.999947235826498,0.999357684338987,0.999947235826498,1
77.56,38,63336.85,130.83,1,"Uganda","19-5-2016 03:52",1,"Male",11.4380942468577,8.8068155425216,4011.5565679225,3.63758615972639,0.9012962539132,0.12862044686351,0.9012962539132,1
33.52,43,42191.61,165.56,0,"Cambodia","9-5-2016 21:54",1,"Female",12.8670120851735,5.78964593045205,1780.1319543921,3.76120011569356,0.999999003616807,0.99999315609901,0.999999003616807,1
79.81,24,56194.56,178.85,1,"Antigua and Barbuda","31-5-2016 11:44",1,"Male",13.37348122218,8.93364427319557,3157.8285735936,3.17805383034795,0.0313324643755902,0.0164370888359709,0.0313324643755902,0
84.79,33,61771.9,214.53,0,"Cameroon","30-3-2016 19:09",0,"Female",14.6468426631817,9.20814856526544,3815.76762961,3.49650756146648,0.0057078210513702,0.0191768396022288,0.0057078210513702,0
82.7,35,61383.79,231.07,0,"Somalia","9-1-2016 15:49",0,"Female",15.2009868100726,9.09395403551173,3767.9696747641,3.55534806148941,0.00472126589123738,0.0415421297468598,0.00472126589123738,0
84.88,32,63924.82,186.48,0,"Lebanon","18-4-2016 03:41",0,"Female",13.6557680120893,9.21303424502482,4086.3826120324,3.46573590279973,0.019325707277572,0.0118371181323189,0.019325707277572,0
54.92,54,23975.35,161.16,0,"Saint Pierre and Miquelon","13-6-2016 13:59",1,"Female",12.6948808580467,7.41080292545956,574.8174076225,3.98898404656427,0.999990899007373,0.999848404263125,0.999990899007373,1
76.56,34,70179.11,221.53,1,"Dominica","23-4-2016 08:15",0,"Male",14.883883901724,8.74985714169094,4925.1074803921,3.52636052461616,0.00346054805432197,0.0338928854328418,0.00346054805432197,0
69.74,49,66524.8,243.37,0,"Hungary","27-3-2016 16:41",0,"Female",15.600320509528,8.35104783844518,4425.54901504,3.89182029811063,0.0877134796062414,0.672163640914764,0.0877134796062414,0
75.55,22,41851.38,169.4,0,"Taiwan","19-2-2016 07:29",1,"Female",13.0153755228192,8.69195029898354,1751.5380079044,3.09104245335832,0.420937017559235,0.0988143153962196,0.420937017559235,0
72.19,33,61275.18,250.35,1,"Saint Lucia","19-5-2016 11:16",0,"Male",15.8224524015716,8.49646985518103,3754.6476840324,3.49650756146648,0.00559371930003235,0.20530317809737,0.00559371930003235,0
84.29,41,60638.38,232.54,0,"Niue","27-1-2016 20:47",0,"Female",15.2492622772382,9.18095855561934,3677.0131290244,3.71357206670431,0.00953924087391242,0.0808160652955718,0.00953924087391242,0
73.89,39,47160.53,110.68,0,"France","20-4-2016 00:41",1,"Female",10.5204562638699,8.59592926913664,2224.1155898809,3.66356164612965,0.999396398022532,0.716648880902983,0.999396398022532,1
75.84,21,48537.18,186.98,0,"Cyprus","7-2-2016 7:41",0,"Female",13.6740630391994,8.7086164228309,2355.8578423524,3.04452243772342,0.0676129549873913,0.0393016851152392,0.0676129549873913,0
73.38,25,53058.91,236.19,1,"French Southern Territories","21-4-2016 09:30",0,"Male",15.3684742248539,8.56621269873682,2815.2479303881,3.2188758248682,0.00607811718435198,0.101180064596318,0.00607811718435198,0
80.72,31,68614.98,186.37,0,"Costa Rica","19-4-2016 05:15",0,"Female",13.6517398158623,8.98443097808648,4708.0154804004,3.43398720448515,0.0156511074499707,0.0112370553346958,0.0156511074499707,0
62.06,44,44174.25,105,0,"Austria","12-4-2016 14:01",1,"Female",10.2469507659596,7.87781695649245,1951.3643630625,3.78418963391826,0.99998901102788,0.98857371881259,0.99998901102788,1
51.5,34,67050.16,135.31,0,"Zambia","15-3-2016 11:25",1,"Female",11.6322826650662,7.17635004720366,4495.7239560256,3.52636052461616,0.998402675920393,0.935669841376442,0.998402675920393,1
90.97,37,54520.14,180.77,0,"Congo","16-2-2016 18:21",0,"Female",13.4450734471776,9.53781945729735,2972.4456656196,3.61091791264422,0.08941444496119,0.0287635331231662,0.08941444496119,0
86.78,30,54952.42,170.13,1,"United States of America","18-2-2016 23:08",0,"Male",13.0433891301303,9.31557835026897,3019.7684638564,3.40119738166216,0.0706480839410092,0.0179957672715473,0.0706480839410092,0
66.18,35,69476.42,243.61,0,"Pitcairn Islands","25-3-2016 08:40",0,"Female",15.6080107637072,8.1351090957651,4826.9729360164,3.55534806148941,0.014636314602656,0.28837337732179,0.014636314602656,0
84.33,41,54989.93,240.95,0,"Belize","16-3-2016 00:28",0,"Female",15.5225642211588,9.18313671900838,3023.8924014049,3.71357206670431,0.0133311488025662,0.150832192911318,0.0133311488025662,0
36.87,36,29398.61,195.91,0,"Anguilla","28-1-2016 11:50",1,"Female",13.9967853452141,6.07206719330411,864.2782699321,3.58351893845611,0.999981806264444,0.999980842282239,0.999981806264444,1
34.78,48,42861.42,208.21,1,"South Africa","24-3-2016 02:01",1,"Male",14.4294837052474,5.89745707911469,1837.1013244164,3.87120101090789,0.999980811170964,0.999994361143926,0.999980811170964,1
76.84,32,65883.39,231.59,0,"Singapore","3-3-2016 22:31",0,"Female",15.2180813508142,8.76584280032445,4340.6210778921,3.46573590279973,0.00383199974738946,0.04224071525188,0.00383199974738946,0
67.05,25,65421.39,220.92,0,"Finland","26-2-2016 09:54",0,"Female",14.863377812597,8.18840643837371,4279.9582695321,3.2188758248682,0.0119878668682901,0.0799117538992991,0.0119878668682901,0
41.47,31,60953.93,219.79,0,"Martinique","6-7-2016 15:56",1,"Female",14.8253161854984,6.43972049082878,3715.3815824449,3.43398720448515,0.973456218240322,0.996296872987385,0.973456218240322,1
80.71,26,58476.57,200.58,0,"Cameroon","24-6-2016 05:50",0,"Female",14.1626268749833,8.98387444257766,3419.5092389649,3.25809653802148,0.0111327852491184,0.0164520750832266,0.0111327852491184,0
80.09,31,66636.84,214.08,0,"Sweden","23-5-2016 21:00",0,"Female",14.6314729265375,8.94930164873215,4440.4684451856,3.43398720448515,0.0042978912126435,0.0169251198172101,0.0042978912126435,0
56.3,49,67430.96,135.24,1,"New Caledonia","3-2-2016 19:12",1,"Male",11.6292734080853,7.50333259292163,4546.9343665216,3.89182029811063,0.999206872867446,0.972912632525984,0.999206872867446,1
79.36,34,57260.41,245.78,1,"Bosnia and Herzegovina","28-4-2016 22:54",0,"Male",15.6773722287889,8.90842298052804,3278.7545533681,3.52636052461616,0.00401227036619932,0.107329874557616,0.00401227036619932,0
86.38,40,66359.32,188.27,1,"Singapore","19-3-2016 14:57",0,"Male",13.721151555172,9.29408413992471,4403.5593508624,3.68887945411394,0.0233121109066962,0.0226477670843475,0.0233121109066962,0
38.94,41,57587,142.67,1,"Falkland Islands (Malvinas)","15-7-2016 09:08",1,"Male",11.9444547803573,6.24019230472908,3316.262569,3.71357206670431,0.999987832831136,0.999764235281776,0.999987832831136,1
87.26,35,63060.55,184.03,0,"Bosnia and Herzegovina","12-5-2016 4:35",0,"Female",13.5657657358514,9.3413061185254,3976.6329663025,3.55534806148941,0.0291437659827092,0.0142063971746921,0.0291437659827092,0
75.32,28,59998.5,233.6,1,"Mauritius","1-1-2016 21:58",0,"Male",15.2839785396342,8.67870958149885,3599.82000225,3.3322045101752,0.00355710949238683,0.058426028789526,0.00355710949238683,0
74.38,40,74024.61,220.05,1,"Indonesia","13-3-2016 13:50",0,"Male",14.8340823780913,8.62438403597614,5479.6428856521,3.68887945411394,0.0076648617853129,0.071111561357877,0.0076648617853129,0
65.9,22,60550.66,211.39,0,"Czech Republic","16-7-2016 14:13",0,"Female",14.5392572024846,8.11788149704096,3666.3824264356,3.09104245335832,0.0269292360977491,0.0939512416531714,0.0269292360977491,0
36.31,47,57983.3,168.92,0,"Eritrea","18-4-2016 00:49",1,"Female",12.996922712704,6.02577795807313,3362.06307889,3.85014760171006,0.99998767565705,0.999947289748102,0.99998767565705,1
72.23,48,52736.33,115.35,0,"Mexico","17-7-2016 01:13",1,"Female",10.7401117312624,8.49882344798385,2781.1205018689,3.87120101090789,0.999630898875643,0.866046265448202,0.999630898875643,1
88.12,38,46653.75,230.91,0,"Gibraltar","17-2-2016 07:05",0,"Female",15.1957230824992,9.38722536216107,2176.5723890625,3.63758615972639,0.0222568792051264,0.122744144125709,0.0222568792051264,0
83.97,28,56986.73,205.5,1,"Haiti","16-6-2016 02:33",0,"Male",14.3352711868315,9.16351460958076,3247.4873960929,3.3322045101752,0.00600921744567313,0.0161537403818727,0.00600921744567313,0
61.09,26,55336.18,131.68,1,"Falkland Islands (Malvinas)","9-4-2016 16:31",1,"Male",11.4751906302248,7.81600921186765,3062.0928169924,3.25809653802148,0.987569071391447,0.604663412580415,0.987569071391447,1
65.77,21,42162.9,218.61,1,"Eritrea","18-3-2016 17:35",0,"Male",14.7854658364219,8.10987052917616,1777.71013641,3.04452243772342,0.0957171270617614,0.389018727361694,0.0957171270617614,0
81.58,25,39699.13,199.39,0,"Hong Kong","11-5-2016 22:02",0,"Female",14.1205523971267,9.03216474606171,1576.0209227569,3.2188758248682,0.0795846510194003,0.0771502178411412,0.0795846510194003,0
37.87,52,56394.82,188.56,1,"Gambia","25-5-2016 20:10",1,"Male",13.7317151150175,6.15386057690617,3180.3757228324,3.95124371858143,0.999955548077721,0.999962115741193,0.999955548077721,1
76.2,37,75044.35,178.51,0,"Barbados","29-2-2016 19:26",0,"Female",13.3607634512404,8.72926113711808,5631.6544669225,3.61091791264422,0.0544183069932933,0.0277335476820678,0.0544183069932933,0
60.91,19,53309.61,184.94,0,"Nauru","9-6-2016 14:24",1,"Female",13.5992646860042,7.80448588953814,2841.9145183521,2.94443897916644,0.336731168352589,0.247872327211122,0.336731168352589,0
74.49,28,58996.12,237.34,0,"Peru","30-1-2016 16:15",0,"Female",15.4058430473636,8.63075894692929,3480.5421750544,3.3322045101752,0.00571263712123816,0.0772346609188465,0.00571263712123816,0
73.71,23,56605.12,211.38,1,"El Salvador","15-2-2016 05:35",0,"Male",14.5389133018943,8.58545281275251,3204.1396102144,3.13549421592915,0.00921081487604884,0.0407754090394771,0.00921081487604884,0
78.19,30,62475.99,228.81,0,"Libyan Arab Jamahiriya","31-1-2016 06:14",0,"Female",15.1264668710178,8.84251095560531,3903.2493264801,3.40119738166216,0.00411501117762821,0.0359311329256299,0.00411501117762821,0
79.54,44,70492.6,217.68,1,"Cambodia","5-1-2016 16:34",0,"Male",14.7539825132064,8.91852005660132,4969.20665476,3.78418963391826,0.0113118599877933,0.0757294569204609,0.0113118599877933,0
74.87,52,43698.53,126.97,0,"Saint Barthelemy","31-5-2016 02:17",1,"Female",11.2680965562068,8.6527452291166,1909.5615241609,3.95124371858143,0.999679008250151,0.939032261145486,0.999679008250151,1
87.09,36,57737.51,221.98,1,"Reunion","21-4-2016 16:10",0,"Male",14.8989932545793,9.33220231242337,3333.6200610001,3.58351893845611,0.00516667192428699,0.0340714251684259,0.00516667192428699,0
37.45,47,31281.01,167.86,0,"Antigua and Barbuda","10-4-2016 3:30",1,"Female",12.9560796539694,6.1196405123177,978.5015866201,3.85014760171006,0.999999263160634,0.999994514961163,0.999999263160634,1
49.84,39,45800.48,111.59,0,"Samoa","9-2-2016 7:21",1,"Female",10.5636168048638,7.05974503788912,2097.6839682304,3.66356164612965,0.999996883276053,0.998489137758806,0.999996883276053,1
51.38,59,42362.49,158.56,0,"Afghanistan","17-6-2016 17:11",1,"Female",12.5920609909578,7.16798437498297,1794.5805590001,4.07753744390572,0.999990738303699,0.99985475344257,0.999990738303699,1
83.4,34,66691.23,207.87,0,"Azerbaijan","22-5-2016 21:54",0,"Female",14.4176974583322,9.1323600454647,4447.7201589129,3.52636052461616,0.00594388056211806,0.015038417517007,0.00594388056211806,0
38.91,33,56369.74,150.8,1,"Philippines","13-7-2016 07:41",1,"Male",12.280065146407,6.23778806950028,3177.5475876676,3.49650756146648,0.999929840308539,0.999294329278977,0.999929840308539,1
62.14,41,59397.89,110.93,1,"Angola","23-1-2016 18:59",1,"Male",10.5323311759553,7.88289287000654,3528.1093364521,3.71357206670431,0.999680506843289,0.91031048723528,0.999680506843289,1
79.72,28,66025.11,193.8,1,"Albania","20-5-2016 12:17",0,"Male",13.9212068442359,8.92860571421989,4359.3151505121,3.3322045101752,0.00671261045581758,0.0111016804402033,0.00671261045581758,0
73.3,36,68211.35,135.72,1,"Hungary","30-1-2016 04:38",1,"Male",11.6498927033686,8.5615419172016,4652.7882688225,3.58351893845611,0.817879935781229,0.113302676631805,0.817879935781229,1
69.11,42,73608.99,231.48,1,"Faroe Islands","21-4-2016 12:34",0,"Male",15.2144667997272,8.31324244804637,5418.2834088201,3.73766961828337,0.0159703504051063,0.245794666310255,0.0159703504051063,0
71.9,54,61228.96,140.15,1,"Czech Republic","22-4-2016 20:32",1,"Male",11.8384965261641,8.47938677028003,3748.9855426816,3.98898404656427,0.993881092949483,0.826823741467266,0.993881092949483,1
72.45,29,72325.91,195.36,1,"Svalbard & Jan Mayen Islands","11-1-2016 6:02",0,"Male",13.9771241677249,8.51175657546666,5231.0372573281,3.36729582998647,0.00999963905711602,0.0227018000720092,0.00999963905711602,0
77.07,40,44559.43,261.02,0,"Afghanistan","1-3-2016 10:01",0,"Female",16.1561133940066,8.77895210147544,1985.5428019249,3.68887945411394,0.0520891379761681,0.665390193875129,0.0520891379761681,0
74.62,36,73207.15,217.79,0,"Rwanda","4-4-2016 8:19",0,"Female",14.7577098494312,8.63828686719769,5359.2868111225,3.58351893845611,0.00750467721724367,0.0432048953828805,0.00750467721724367,0
82.07,25,46722.07,205.38,1,"Panama","20-6-2016 06:30",0,"Male",14.3310850949954,9.0592494170323,2182.9518250849,3.2188758248682,0.0166481471494212,0.0377584831893089,0.0166481471494212,0
58.6,50,45400.5,113.7,0,"Samoa","28-1-2016 07:10",1,"Female",10.6630202100531,7.65506368360186,2061.20540025,3.91202300542815,0.999994238854463,0.997178655715254,0.999994238854463,1
36.08,45,41417.27,151.47,1,"United States Minor Outlying Islands","3-7-2016 4:11",1,"Male",12.3073148980596,6.00666296707248,1715.3902542529,3.80666248977032,0.999999230524896,0.999989445117988,0.999999230524896,1
79.44,26,60845.55,206.79,0,"Greece","15-5-2016 13:18",0,"Female",14.3801947135635,8.91291198206288,3702.1809548025,3.25809653802148,0.00667748839308732,0.0155555756767824,0.00667748839308732,0
41.73,47,60812.77,144.71,0,"Cote d'Ivoire","8-4-2016 22:48",1,"Female",12.0295469573879,6.45987615980368,3698.1929950729,3.85014760171006,0.999985647803797,0.999647780742405,0.999985647803797,1
73.19,25,64267.88,203.74,1,"Pakistan","19-1-2016 12:18",0,"Male",14.2737521346001,8.55511542879463,4130.3603996944,3.2188758248682,0.00836966186979755,0.0272132391501574,0.00836966186979755,0
